TIME,TIMECORR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,flux_n,flux_n-median
2096.366973,0.002067396,41145.375,7.3408422,0.021853275,0.000785594
2096.387405,0.002065455,41143.09,7.3533106,0.021851818,0.000784137
2096.407836,0.002063514,41098.105,7.3405771,0.021823134,0.000755453
2096.428268,0.002061573,41152.59,7.3424482,0.021857876,0.000790194
2096.4487,0.002059631,41207.648,7.3491864,0.021892983,0.000825302
2096.469131,0.002057689,41218.875,7.3500571,0.021900142,0.00083246
2096.489563,0.002055748,41173.145,7.3353539,0.021870982,0.000803301
2096.509995,0.002053806,41067.719,,0.021803759,0.000736077
2096.530426,0.002051864,40962.293,7.3201566,0.021736535,0.000668854
2096.550858,0.002049922,41011.539,7.3340883,0.021767936,0.000700255
2096.57129,0.002047979,41067.105,7.3405747,0.021803367,0.000735686
2096.591721,0.002046037,41362.84,7.3557062,0.021991939,0.000924258
2096.612153,0.002044094,41285.445,7.3422995,0.021942589,0.000874908
2096.632585,0.002042151,41240.602,7.3585076,0.021913996,0.000846314
2096.653016,0.002040208,41338.176,7.3630896,0.021976213,0.000908531
2096.673448,0.002038265,41430.98,7.3625488,0.022035388,0.000967707
2096.69388,0.002036322,41557.781,7.3740463,0.022116241,0.00104856
2096.714311,0.002034378,41492.895,7.367033,0.022074868,0.001007186
2096.734743,0.002032435,41518.184,7.3635402,0.022090993,0.001023311
2096.755175,0.002030491,41434.77,7.3623128,0.022037805,0.000970123
2096.775606,0.002028547,41416.84,7.3678703,0.022026372,0.000958691
2096.796038,0.002026603,41493.793,7.3778791,0.02207544,0.001007759
2096.81647,0.002024659,41497.148,7.3818784,0.022077579,0.001009898
2096.836901,0.002022715,41410.617,7.363831,0.022022404,0.000954723
2096.857333,0.00202077,41424.805,7.3500719,0.022031451,0.000963769
2096.877764,0.002018826,41507.504,7.3688936,0.022084183,0.001016501
2096.898196,0.002016881,41527.172,7.3824506,0.022096724,0.001029043
2096.918628,0.002014936,41539.496,7.3712678,0.022104582,0.001036901
2096.939059,0.002012992,41569.949,7.3616786,0.022124,0.001056319
2096.959491,0.002011046,41601.645,7.368341,0.022144211,0.001076529
2096.979923,0.002009101,41627.227,7.3662362,0.022160523,0.001092842
2097.000354,0.002007156,41725.43,7.370451,0.022223141,0.00115546
2097.020786,0.00200521,41710.164,7.3723307,0.022213407,0.001145725
2097.041218,0.002003264,41731.809,7.3725743,0.022227208,0.001159527
2097.061649,0.002001319,41563.605,7.3644767,0.022119955,0.001052274
2097.082081,0.001999373,41688.9625,,0.022199888,0.001132207
2097.102513,0.001997427,41814.32,7.3736181,0.022279821,0.001212139
2097.122944,0.00199548,41811.52,7.3730431,0.022278035,0.001210354
2097.143376,0.001993534,41881.258,7.3800783,0.022322503,0.001254822
2097.163808,0.001991587,41876.996,7.3663516,0.022319785,0.001252104
2097.184239,0.001989641,41884.305,7.3717928,0.022324446,0.001256765
2097.204671,0.001987694,41908.93,7.3680682,0.022340148,0.001272466
2097.225103,0.001985747,41933.383,7.381516,0.02235574,0.001288059
2097.245534,0.0019838,41984.078,7.3800244,0.022388065,0.001320384
2097.265966,0.001981853,42042.586,7.382761,0.022425372,0.001357691
2097.286398,0.001979905,42031.867,7.3764815,0.022418537,0.001350856
2097.306829,0.001977958,42009.941,7.3840637,0.022404556,0.001336875
2097.327261,0.00197601,42072.805,7.3813725,0.022444641,0.00137696
2097.347693,0.001974062,42130.445,7.3870611,0.022481394,0.001413713
2097.368124,0.001972114,42125.715,7.3766994,0.022478378,0.001410697
2097.388556,0.001970166,42141.426,7.3745379,0.022488396,0.001420715
2097.408988,0.001968218,42145.59,7.3822327,0.022491051,0.00142337
2097.429419,0.00196627,42096.34,7.3784719,0.022459648,0.001391966
2097.449851,0.001964321,42160.711,7.3833761,0.022500693,0.001433012
2097.470283,0.001962373,42170.055,7.36765,0.022506651,0.00143897
2097.490714,0.001960424,42084.56533,,0.013489046,-0.007578635
2097.511146,0.001958475,41999.07567,,0.031360722,0.01029304
2097.531577,0.001956526,41913.586,7.3905153,0.022343117,0.001275435
2097.552009,0.001954577,41810.859,7.3703032,0.022277614,0.001209933
2097.572441,0.001952627,41864.121,7.3949289,0.022311576,0.001243894
2097.592872,0.001950678,41912.395,7.3921256,0.022342357,0.001274676
2097.613304,0.001948728,41870.777,7.3832479,0.02231582,0.001248139
2097.633736,0.001946779,41877.922,7.3846345,0.022320376,0.001252695
2097.654167,0.001944829,41870.371,7.3775945,0.022315561,0.00124788
2097.674599,0.001942879,41871.223,7.3874345,0.022316104,0.001248423
2097.695031,0.001940929,41893.629,7.3768811,0.022330391,0.00126271
2097.715462,0.001938979,41830.637,7.3863068,0.022290225,0.001222544
2097.735894,0.001937028,41898.184,7.3837328,0.022333296,0.001265614
2097.756326,0.001935078,41911,7.388701,0.022341468,0.001273786
2097.776757,0.001933127,41933.305,7.3782306,0.02235569,0.001288009
2097.797189,0.001931176,41977.371,7.3733568,0.022383788,0.001316107
2097.817621,0.001929225,41939.953,7.3837957,0.022359929,0.001292248
2097.838052,0.001927274,41990.074,7.3833146,0.022391888,0.001324207
2097.858484,0.001925323,41933.234,7.3724718,0.022355645,0.001287964
2097.878916,0.001923372,41977.41,7.376544,0.022383813,0.001316132
2097.899347,0.00192142,41958.691,7.3727193,0.022371877,0.001304196
2097.919779,0.001919469,41907.945,7.3718109,0.02233952,0.001271838
2097.940211,0.001917517,41915.418,7.3756814,0.022344285,0.001276603
2097.960642,0.001915565,41955.324,7.3857994,0.02236973,0.001302049
2097.981074,0.001913613,42012.176,7.3840942,0.022405981,0.0013383
2098.001506,0.001911661,41940.105,7.3765068,0.022360026,0.001292345
2098.021937,0.001909709,42022.406,7.3845201,0.022412505,0.001344823
2098.042369,0.001907756,42020.188,7.3950386,0.02241109,0.001343409
2098.0628,0.001905804,42063.16,7.3806667,0.022438491,0.00137081
2098.083232,0.001903851,42002.582,7.3774748,0.022399864,0.001332183
2098.103664,0.001901899,42004.613,7.3801394,0.022401159,0.001333478
2098.124096,0.001899946,42016.879,7.3818259,0.02240898,0.001341299
2098.144527,0.001897993,42034.504,7.3796191,0.022420219,0.001352537
2098.164959,0.00189604,42061.445,7.3847919,0.022437397,0.001369716
2098.18539,0.001894086,41972.926,7.3863254,0.022380954,0.001313273
2098.205822,0.001892133,41994.629,7.3760328,0.022394793,0.001327111
2098.226254,0.001890179,41848.8225,,0.022301821,0.00123414
2098.246685,0.001888226,41703.016,7.3855863,0.022208849,0.001141168
2098.267117,0.001886272,41905.52,7.3734555,0.022337973,0.001270292
2098.287549,0.001884318,41890.816,7.3894463,0.022328598,0.001260916
2098.30798,0.001882364,41694.793,7.3708439,0.022203606,0.001135924
2098.328412,0.00188041,41633.18,7.3675642,0.022164319,0.001096637
2098.348844,0.001878455,41682.281,7.3748641,0.022195627,0.001127946
2098.369275,0.001876501,41582.055,7.3545876,0.022131719,0.001064038
2098.389707,0.001874546,41643.004,7.3736873,0.022170583,0.001102902
2098.410139,0.001872592,41619.938,7.3633356,0.022155875,0.001088194
2098.43057,0.001870637,41624.816,7.361135,0.022158986,0.001091304
2098.451002,0.001868682,41613.488,7.3546953,0.022151762,0.001084081
2098.471433,0.001866727,41568.867,7.3597131,0.02212331,0.001055629
2098.491865,0.001864772,41583.27,7.3652015,0.022132494,0.001064813
2098.512297,0.001862816,41564.383,7.3639135,0.022120451,0.00105277
2098.532728,0.001860861,41570.742,7.3740039,0.022124506,0.001056825
2098.55316,0.001858905,41548.496,7.3593535,0.022110321,0.00104264
2098.573592,0.00185695,41503.906,7.3506374,0.022081889,0.001014207
2098.594023,0.001854994,41523.766,7.3553739,0.022094552,0.001026871
2098.614455,0.001853038,41577.086,7.3653703,0.022128551,0.00106087
2098.634887,0.001851082,41539.078,7.3643751,0.022104316,0.001036634
2098.655318,0.001849125,41535.57,7.3736157,0.022102079,0.001034397
2098.67575,0.001847169,41453.555,7.3558736,0.022049783,0.000982101
2098.696182,0.001845213,41462.926,7.3552446,0.022055758,0.000988077
2098.716613,0.001843256,41409.062,7.3579383,0.022021412,0.000953731
2098.737045,0.001841299,41425.477,7.3659625,0.022031879,0.000964198
2098.757477,0.001839343,41383.664,7.3509617,0.022005218,0.000937536
2098.777908,0.001837386,41399.539,7.3510332,0.02201534,0.000947659
2098.79834,0.001835429,41419.945,7.362082,0.022028352,0.00096067
2098.818772,0.001833471,41367.395,7.3489418,0.021994844,0.000927162
2098.839203,0.001831514,41376.855,7.3457313,0.022000876,0.000933195
2098.859635,0.001829557,41381.031,7.3454108,0.022003539,0.000935857
2098.880066,0.001827599,41386.113,7.3583293,0.022006779,0.000939098
2098.900498,0.001825641,41336.91,7.3464346,0.021975405,0.000907724
2098.92093,0.001823684,41386.309,7.346467,0.022006904,0.000939223
2098.941361,0.001821726,41363.051,7.3498878,0.021992074,0.000924393
2098.961793,0.001819768,41313.309,7.3394074,0.021960356,0.000892675
2098.982225,0.00181781,41364.539,7.3430629,0.021993023,0.000925341
2099.002656,0.001815851,41313.297,7.3472204,0.021960349,0.000892667
2099.023088,0.001813893,41284.121,7.3447671,0.021941745,0.000874064
2099.04352,0.001811934,41339.719,7.3492932,0.021977197,0.000909515
2099.063951,0.001809976,41347.727,7.3492928,0.021982303,0.000914621
2099.084383,0.001808017,41278.57,7.3319535,0.021938206,0.000870524
2099.104815,0.001806058,41302.605,7.3378816,0.021953531,0.00088585
2099.125246,0.001804099,41345.246,7.3472123,0.021980721,0.000913039
2099.145678,0.00180214,41325.109,7.3488865,0.021967881,0.000900199
2099.16611,0.001800181,41220.066,7.3351927,0.021900901,0.00083322
2099.186541,0.001798221,41228.188,7.33286,0.02190608,0.000838399
2099.206973,0.001796262,41267.035,7.3413053,0.02193085,0.000863169
2099.227404,0.001794302,41238.859,7.3322868,0.021912884,0.000845203
2099.247836,0.001792342,41249.727,7.3389664,0.021919814,0.000852133
2099.268268,0.001790383,41262.25,7.3364477,0.021927799,0.000860118
2099.288699,0.001788423,41242.492,7.3414221,0.021915201,0.000847519
2099.309131,0.001786462,41224.77,7.3281355,0.021903901,0.000836219
2099.329563,0.001784502,41191.398,7.327229,0.021882621,0.00081494
2099.349994,0.001782542,41168.988,7.3274741,0.021868332,0.00080065
2099.370426,0.001780582,41154.074,7.3463659,0.021858822,0.000791141
2099.390858,0.001778621,41125,7.3304253,0.021840283,0.000772602
2099.411289,0.00177666,41097.527,7.3328576,0.021822765,0.000755084
2099.431721,0.0017747,41119.836,7.3333101,0.02183699,0.000769309
2099.452153,0.001772739,41023.627,,0.021775644,0.000707963
2099.472584,0.001770778,40927.418,7.3088698,0.021714297,0.000646616
2099.493016,0.001768817,40884.582,7.3177166,0.021686983,0.000619302
2099.513447,0.001766855,40915.531,7.3173957,0.021706718,0.000639036
2099.533879,0.001764894,40887.613,7.3225298,0.021688916,0.000621235
2099.554311,0.001762933,40889.168,7.3223162,0.021689908,0.000622226
2099.574742,0.001760971,40911.945,7.306881,0.021704431,0.00063675
2099.595174,0.001759009,40850.059,7.3161016,0.02166497,0.000597289
2099.615606,0.001757047,40821.785,7.3220901,0.021646941,0.00057926
2099.636037,0.001755085,40848.367,7.3225546,0.021663891,0.00059621
2099.656469,0.001753123,40911.938,7.3272343,0.021704427,0.000636745
2099.676901,0.001751161,40844.734,7.3141999,0.021661575,0.000593893
2099.697332,0.001749199,40835.836,7.3149929,0.021655901,0.00058822
2099.717764,0.001747237,40867.363,7.3154917,0.021676004,0.000608322
2099.738196,0.001745274,40931.984,7.3118358,0.021717209,0.000649527
2099.758627,0.001743312,40887.797,7.3249536,0.021689033,0.000621352
2099.779059,0.001741349,40913.566,7.3227878,0.021705465,0.000637783
2099.79949,0.001739386,40985.977,7.3187442,0.021751637,0.000683955
2099.819922,0.001737423,40920.098,7.3156023,0.02170963,0.000641948
2099.840354,0.00173546,40949.188,7.3271351,0.021728179,0.000660497
2099.860785,0.001733497,40949.293,7.3195138,0.021728246,0.000660564
2099.881217,0.001731533,40897.168,7.3122191,0.021695009,0.000627327
2099.901649,0.00172957,40918.215,7.3107553,0.021708429,0.000640748
2099.92208,0.001727607,40961.844,7.3134575,0.021736249,0.000668567
2099.942512,0.001725643,40784.672,,0.021623277,0.000555595
2099.962944,0.001723679,40607.5,7.2930188,0.021510305,0.000442624
2099.983375,0.001721715,40580.422,7.3034749,0.021493039,0.000425358
2100.003807,0.001719751,40601.914,7.2904062,0.021506743,0.000439062
2100.024238,0.001717787,40604.297,7.3033767,0.021508263,0.000440581
2100.04467,0.001715823,40577.109,7.2890315,0.021490926,0.000423245
2100.065102,0.001713859,40572.758,7.3000269,0.021488152,0.000420471
2100.085533,0.001711895,40556.434,7.2961802,0.021477743,0.000410062
2100.105965,0.00170993,40589.34,7.2980537,0.021498725,0.000431044
2100.126397,0.001707965,40580.047,7.310328,0.0214928,0.000425119
2100.146828,0.001706001,40559.145,7.2913113,0.021479472,0.000411791
2100.16726,0.001704036,40536.738,7.2998953,0.021465184,0.000397503
2100.187692,0.001702071,40564.133,7.2914276,0.021482652,0.000414971
2100.208123,0.001700106,40588.641,7.3121295,0.02149828,0.000430598
2100.228555,0.001698141,40503.727,7.2853575,0.021444135,0.000376454
2100.248987,0.001696176,40513.348,7.2830491,0.02145027,0.000382589
2100.269418,0.00169421,40572.152,7.2963524,0.021487766,0.000420084
2100.28985,0.001692245,40555.988,7.2897758,0.021477459,0.000409778
2100.310281,0.001690279,40579.91,7.3092947,0.021492712,0.000425031
2100.330713,0.001688313,40629.629,7.3117166,0.021524415,0.000456734
2100.351145,0.001686348,40569.848,7.2891297,0.021486297,0.000418615
2100.371576,0.001684382,40581.641,7.3030334,0.021493816,0.000426135
2100.392008,0.001682416,40573.664,7.2903552,0.02148873,0.000421048
2100.41244,0.00168045,40655.285,7.2946987,0.021540775,0.000473093
2100.432871,0.001678483,40636,7.2934718,0.021528478,0.000460796
2100.453303,0.001676517,40658.602,7.3042431,0.02154289,0.000475208
2100.473735,0.001674551,40642.867,7.2977304,0.021532856,0.000465175
2100.494166,0.001672584,40755.875,7.3079085,0.021604915,0.000537233
2100.514598,0.001670617,40663.742,7.3058658,0.021546167,0.000478486
2100.535029,0.001668651,40756.891,7.3074322,0.021605563,0.000537881
2100.555461,0.001666684,40781.113,7.3078003,0.021621007,0.000553326
2100.575893,0.001664717,40771.414,7.3174825,0.021614823,0.000547142
2100.596324,0.00166275,40715.121,7.3091855,0.021578928,0.000511247
2100.616756,0.001660783,40771.359,7.3132429,0.021614788,0.000547107
2100.637188,0.001658816,40791.32,7.3158174,0.021627516,0.000559834
2100.657619,0.001656848,40795.016,7.3117013,0.021629873,0.000562191
2100.678051,0.001654881,40801.469,7.303534,0.021633987,0.000566306
2100.698483,0.001652913,40879.355,7.3189588,0.02168365,0.000615969
2100.718914,0.001650946,40850.922,7.3161993,0.02166552,0.000597839
2100.739346,0.001648978,40874.102,7.3150463,0.021680301,0.00061262
2100.759777,0.00164701,40867.562,7.3120394,0.021676131,0.000608449
2100.780209,0.001645042,40847.43,7.3075395,0.021663294,0.000595612
2100.800641,0.001643074,40898.504,7.320262,0.021695861,0.000628179
2100.821072,0.001641106,40888.988,7.329113,0.021689793,0.000622111
2100.841504,0.001639137,40920.406,7.3093863,0.021709826,0.000642145
2100.861936,0.001637169,40967.07,7.3109446,0.021739581,0.0006719
2100.882367,0.0016352,41005.758,7.3149309,0.02176425,0.000696569
2100.902799,0.001633232,41077.77,7.3268728,0.021810168,0.000742486
2100.923231,0.001631263,41122.25,7.3157115,0.02183853,0.000770848
2100.943662,0.001629294,41177.062,7.3187981,0.02187348,0.000805799
2100.964094,0.001627326,41226.617,7.3257856,0.021905078,0.000837397
2100.984525,0.001625356,41140.801,7.3135118,0.021850359,0.000782677
2101.004957,0.001623387,41210.047,7.3276205,0.021894513,0.000826831
2101.025389,0.001621418,41209.562,7.3219767,0.021894203,0.000826522
2101.04582,0.001619449,41290.867,7.3208866,0.021946047,0.000878365
2101.066252,0.00161748,41338.055,7.3246927,0.021976135,0.000908454
2101.086684,0.00161551,41365.77,7.3368635,0.021993808,0.000926126
2101.107115,0.001613541,41371.977,7.3351436,0.021997765,0.000930084
2101.127547,0.001611571,41372.004,7.3303351,0.021997783,0.000930101
2101.147979,0.001609601,41379.906,7.3350286,0.022002821,0.00093514
2101.16841,0.001607631,41431.898,7.3377924,0.022035973,0.000968292
2101.188842,0.001605661,41390.938,7.3254056,0.022009856,0.000942174
2101.209273,0.001603691,41366.676,7.3323431,0.021994385,0.000926704
2101.229705,0.001601721,41388.086,7.3181391,0.022008037,0.000940356
2101.250137,0.001599751,41350.215,7.3365936,0.021983889,0.000916208
2101.270568,0.001597781,41394.844,7.3423009,0.022012346,0.000944665
2101.291,0.00159581,41354.598,7.3236265,0.021986684,0.000919003
2101.311432,0.001593839,41351.004,7.3224549,0.021984392,0.000916711
2101.331863,0.001591869,41301.742,7.3206882,0.021952981,0.0008853
2101.352295,0.001589898,41274.156,7.3173933,0.021935391,0.00086771
2101.372727,0.001587927,41283.758,7.3194351,0.021941514,0.000873832
2101.393158,0.001585956,41199.824,7.3091297,0.021887994,0.000820313
2101.41359,0.001583985,41104.9415,,0.021827493,0.000759812
2101.434021,0.001582014,41010.059,7.3088722,0.021766992,0.000699311
2101.454453,0.001580043,40926.988,7.3010645,0.021714023,0.000646342
2101.474885,0.001578072,40922.465,7.3084164,0.021711139,0.000643458
2101.495316,0.0015761,40822.789,7.2947845,0.021647582,0.0005799
2101.515748,0.001574129,40716.297,7.2882543,0.021579678,0.000511997
2101.53618,0.001572157,40625.539,7.2819881,0.021521807,0.000454126
2101.556611,0.001570185,40458.621,7.2765756,0.021415374,0.000347693
2101.577043,0.001568214,40355.758,7.2687302,0.021349784,0.000282103
2101.597475,0.001566242,40199.293,7.2574105,0.021250016,0.000182335
2101.617906,0.00156427,39963.121,7.2414389,0.021099424,3.17E-05
2101.638338,0.001562298,39726.941,7.2430191,0.020948826,-0.000118855
2101.658769,0.001560326,39503.324,7.2226033,0.020806239,-0.000261442
2101.679201,0.001558353,39333.055,7.2259836,0.020697669,-0.000370012
2101.699633,0.001556381,39145.629,7.2134714,0.020578159,-0.000489523
2101.720064,0.001554409,38974.469,7.1946259,0.02046902,-0.000598661
2101.740496,0.001552436,38869.797,7.19947,0.020402277,-0.000665404
2101.760927,0.001550463,38796.66,7.1884327,0.020355642,-0.000712039
2101.781359,0.001548491,38772.016,7.1877012,0.020339928,-0.000727753
2101.801791,0.001546518,38605.34,7.1793394,0.020233649,-0.000834032
2101.822223,0.001544545,38474.387,7.1591735,0.020150148,-0.000917533
2101.842654,0.001542572,38458.188,7.1657543,0.020139819,-0.000927862
2101.863086,0.001540599,38463.062,7.174571,0.020142927,-0.000924754
2101.883517,0.001538626,38375.793,7.1668754,0.020087281,-0.0009804
2101.903949,0.001536653,38291.406,7.1646404,0.020033473,-0.001034209
2101.924381,0.001534679,38150.707,7.1614079,0.019943757,-0.001123924
2101.944812,0.001532706,38018.812,7.1399775,0.019859656,-0.001208025
2101.965244,0.001530732,37784.426,7.1337366,0.019710202,-0.001357479
2101.985675,0.001528759,37696.996,7.1375003,0.019654453,-0.001413228
2102.006107,0.001526785,37536.246,7.1286182,0.019551953,-0.001515728
2102.026539,0.001524811,37527.227,7.1284156,0.019546202,-0.001521479
2102.04697,0.001522837,37654.238,7.1414723,0.019627189,-0.001440492
2102.067402,0.001520864,37878.836,7.1403675,0.019770402,-0.00129728
2102.087834,0.00151889,38093,7.1505876,0.019906961,-0.00116072
2102.108265,0.001516915,38308.895,7.1629043,0.020044624,-0.001023057
2102.128697,0.001514941,38347.805,7.1615582,0.020069435,-0.000998246
2102.149129,0.001512967,38259.633,7.1565228,0.020013213,-0.001054468
2102.16956,0.001510992,38225.336,7.1602473,0.019991344,-0.001076338
2102.189992,0.001509018,38344.426,7.1592889,0.02006728,-0.001000401
2102.210423,0.001507043,38442.312,7.1718168,0.020129696,-0.000937985
2102.230855,0.001505069,38610.68,7.179328,0.020237054,-0.000830627
2102.251287,0.001503094,38795.789,7.1968732,0.020355087,-0.000712594
2102.271718,0.001501119,38879.152,7.1995826,0.020408243,-0.000659439
2102.29215,0.001499144,38769.801,7.1907439,0.020338516,-0.000729165
2102.312582,0.001497169,38683.949,7.1840343,0.020283773,-0.000783908
2102.333013,0.001495194,38263.969,7.1610236,0.020015978,-0.001051704
2102.353445,0.001493219,38658.82,7.1839361,0.02026775,-0.000799931
2102.373876,0.001491244,38784.105,7.1838479,0.020347637,-0.000720045
2102.394308,0.001489268,38861.176,7.1912017,0.02039678,-0.000670901
2102.41474,0.001487293,38828.762,7.1883631,0.020376112,-0.000691569
2102.435171,0.001485318,38845.949,7.1888499,0.020387071,-0.00068061
2102.455603,0.001483342,38918.121,7.1993947,0.020433091,-0.000634591
2102.476035,0.001481366,39003.348,7.216826,0.020487435,-0.000580247
2102.496466,0.001479391,38973.758,7.1996889,0.020468567,-0.000599114
2102.516898,0.001477415,38971.531,7.2131705,0.020467147,-0.000600534
2102.537329,0.001475439,38990.191,7.2183251,0.020479045,-0.000588636
2102.557761,0.001473463,38991.852,7.2102647,0.020480104,-0.000587577
2102.578193,0.001471487,38985.227,7.2066259,0.02047588,-0.000591801
2102.598624,0.001469511,39031.234,7.2056947,0.020505216,-0.000562465
2102.619056,0.001467534,39044.375,7.2087793,0.020513595,-0.000554086
2102.639488,0.001465558,39120.664,7.2171102,0.02056224,-0.000505441
2102.659919,0.001463582,39243.984,7.2239909,0.020640874,-0.000426808
2102.680351,0.001461605,39254.031,7.2095985,0.02064728,-0.000420401
2102.700782,0.001459629,39323.121,7.2321076,0.020691335,-0.000376347
2102.721214,0.001457652,39239.676,7.2162747,0.020638127,-0.000429555
2102.741646,0.001455675,39276.449,7.231761,0.020661575,-0.000406107
2102.762077,0.001453698,39279.887,7.2071919,0.020663767,-0.000403914
2102.782509,0.001451721,39306.539,7.2325153,0.020680761,-0.00038692
2102.802941,0.001449744,39296.098,7.2111835,0.020674104,-0.000393578
2102.823372,0.001447767,39338.68,7.2217593,0.020701256,-0.000366426
2102.843804,0.00144579,39313.379,7.2123446,0.020685123,-0.000382559
2102.864236,0.001443813,39305.777,7.2180557,0.020680275,-0.000387406
2102.884667,0.001441836,39300.199,7.2091808,0.020676719,-0.000390963
2102.905099,0.001439858,39297.027,7.22473,0.020674696,-0.000392985
2102.92553,0.001437881,39293.477,7.2164397,0.020672432,-0.000395249
2102.945962,0.001435903,39268.031,7.2207999,0.020656207,-0.000411474
2102.966394,0.001433926,39271.469,7.2222466,0.020658399,-0.000409282
2102.986825,0.001431948,39308.871,7.2242546,0.020682248,-0.000385433
2103.007257,0.00142997,39233.457,7.1928563,0.020634161,-0.00043352
2103.027689,0.001427992,39193.602,7.2087412,0.020608748,-0.000458933
2103.04812,0.001426015,39181.715,7.2063336,0.020601169,-0.000466513
2103.068552,0.001424037,39148.855,7.211637,0.020580216,-0.000487466
2103.088983,0.001422059,39082.457,7.2088881,0.020537878,-0.000529804
2103.109415,0.00142008,39040.219,7.203979,0.020510945,-0.000556736
2103.129847,0.001418102,39063.699,7.2028189,0.020525917,-0.000541764
2103.150278,0.001416124,39059.727,7.2030387,0.020523384,-0.000544297
2103.17071,0.001414145,38998.262,7.1970568,0.020484192,-0.00058349
2103.191142,0.001412167,38962.848,7.1782079,0.02046161,-0.000606071
2103.211573,0.001410189,38993.125,7.1979742,0.020480916,-0.000586765
2103.232005,0.00140821,39054.445,7.2080765,0.020520016,-0.000547665
2103.252436,0.001406231,39074.168,7.2144675,0.020532592,-0.000535089
2103.272868,0.001404252,39075.973,7.2170405,0.020533743,-0.000533938
2103.2933,0.001402274,39082.152,7.2017474,0.020537683,-0.000529998
2103.313731,0.001400295,39276.914,7.2216024,0.020661871,-0.00040581
2103.334163,0.001398316,39306.754,7.2102661,0.020680898,-0.000386783
2103.354595,0.001396337,39360.848,7.2117391,0.020715391,-0.000352291
2103.375026,0.001394358,39474.379,,0.020787783,-0.000279899
2103.395458,0.001392378,39587.91,7.2240901,0.020860174,-0.000207507
2103.415889,0.001390399,39730.438,7.2468433,0.020951056,-0.000116625
2103.436321,0.00138842,39837.781,7.2438045,0.021019502,-4.82E-05
2103.456753,0.00138644,39944.195,7.2511215,0.021087356,1.97E-05
2103.477184,0.001384461,39970.922,7.2505946,0.021104398,3.67E-05
2103.497616,0.001382481,39944.199,7.2458835,0.021087358,1.97E-05
2103.518047,0.001380502,40042.754,7.259728,0.021150201,8.25E-05
2103.538479,0.001378522,40045.609,7.249629,0.021152021,8.43E-05
2103.558911,0.001376542,40141.188,7.2591486,0.021212966,0.000145285
2103.579342,0.001374562,40192.512,7.2485228,0.021245692,0.000178011
2103.599774,0.001372582,40306.176,7.2544699,0.021318169,0.000250488
2103.620206,0.001370602,40341.398,7.2555184,0.021340628,0.000272947
2103.640637,0.001368622,40405.852,7.2636213,0.021381726,0.000314045
2103.661069,0.001366642,40453.34,7.2585301,0.021412006,0.000344325
2103.681501,0.001364662,40584.938,7.2799649,0.021495919,0.000428237
2103.701932,0.001362682,40625.734,7.2765241,0.021521932,0.00045425
2103.722364,0.001360701,40718.57,7.2763972,0.021581128,0.000513446
2103.742795,0.001358721,40676.871,7.2664895,0.021554539,0.000486857
2103.763227,0.00135674,40746.996,7.2691951,0.021599253,0.000531572
2103.783659,0.00135476,40793.426,7.2676702,0.021628859,0.000561177
2103.80409,0.001352779,40847.9455,,0.021663622,0.000595941
2103.824522,0.001350799,40902.465,7.2747307,0.021698386,0.000630705
2103.844953,0.001348818,40891.297,7.2676892,0.021691265,0.000623584
2103.865385,0.001346837,40937.215,7.2833495,0.021720544,0.000652863
2103.885817,0.001344856,40949.438,7.2759995,0.021728338,0.000660657
2103.906248,0.001342875,41000.051,7.2844,0.021760611,0.00069293
2103.92668,0.001340894,41003.691,7.2956324,0.021762932,0.000695251
2103.947112,0.001338913,41074.965,7.2943773,0.021808379,0.000740698
2103.967543,0.001336932,41177.52,7.301405,0.021873772,0.000806091
2103.987975,0.001334951,41149.645,7.2858348,0.021855998,0.000788317
2104.008407,0.001332969,41161.859,7.3034425,0.021863786,0.000796105
2104.028838,0.001330988,41260.152,7.3160839,0.021926461,0.00085878
2104.04927,0.001329006,41271.691,7.3110919,0.021933819,0.000866138
2104.069701,0.001327025,41249.691,7.2949095,0.021919791,0.00085211
2104.090133,0.001325043,41309.051,7.3013377,0.021957641,0.00088996
2104.110565,0.001323062,41271.562,7.2914648,0.021933737,0.000866056
2104.130996,0.00132108,41419.109,7.3061852,0.022027819,0.000960137
2104.151428,0.001319098,41419.012,7.317564,0.022027757,0.000960076
2104.171859,0.001317116,41548.047,7.3275666,0.022110035,0.001042353
2104.192291,0.001315135,41538.219,7.3139091,0.022103768,0.001036087
2104.212723,0.001313153,41578.691,7.3103652,0.022129574,0.001061893
2104.233154,0.001311171,41610.926,7.3049941,0.022150129,0.001082447
2104.253586,0.001309188,41625.344,7.308392,0.022159322,0.001091641
2104.274018,0.001307206,41645.777,7.3085165,0.022172351,0.00110467
2104.294449,0.001305224,41653.625,7.2949347,0.022177355,0.001109674
2104.314881,0.001303242,41709.281,7.29808,0.022212844,0.001145162
2104.335313,0.00130126,41717.621,7.2923231,0.022218162,0.00115048
2104.355744,0.001299277,41755.656,,0.022242414,0.001174733
2104.376176,0.001297295,41793.691,7.315619,0.022266667,0.001198986
2104.396607,0.001295312,41846.07,7.3189139,0.022300066,0.001232384
2104.417039,0.001293329,41798.598,7.3086433,0.022269796,0.001202114
2104.437471,0.001291347,41872.586,7.3364706,0.022316973,0.001249292
2104.457902,0.001289364,41822.898,7.3120542,0.02228529,0.001217609
2104.478334,0.001287381,41783.27,7.2983456,0.022260022,0.001192341
